noHT, soc-LiveJournal1, 16, 1.057097, 3.10, 251.34, 256, 1024, 160
noHT, soc-LiveJournal1, 16, 1.058566, 3.10, 250.62, 256, 1024, 160
noHT, soc-LiveJournal1, 16, 1.691575, 2.88, 145.81, 0, 1024, 16
noHT, soc-LiveJournal1, 16, 1.747718, 2.89, 141.54, 0, 1024, 16
noHT, soc-LiveJournal1, 16, 1.699861, 2.89, 145.80, 0, 1024, 16
noHT, soc-LiveJournal1, 16, 1.361425, 3.00, 188.99, 0, 1024, 80
noHT, soc-LiveJournal1, 16, 1.366773, 3.01, 188.92, 0, 1024, 80
noHT, soc-LiveJournal1, 16, 1.379159, 2.99, 186.02, 0, 1024, 80
noHT, soc-LiveJournal1, 16, 1.542639, 3.07, 170.33, 0, 1024, 160
noHT, soc-LiveJournal1, 16, 1.510402, 3.07, 173.95, 0, 1024, 160
noHT, soc-LiveJournal1, 16, 1.560396, 3.07, 168.37, 0, 1024, 160
noHT, soc-LiveJournal1, 16, 1.833847, 3.12, 145.89, 0, 1024, 320
noHT, soc-LiveJournal1, 16, 1.837682, 3.10, 144.80, 0, 1024, 320
noHT, soc-LiveJournal1, 16, 1.862713, 3.13, 143.92, 0, 1024, 320
