algorithm, graph, num_threads, time (s), work, speed, vgc_threshold, batch_size, batches_per_subiter
noHT, web-Stanford, 32, 0.088713, 1.73, 77.81, 256, 16, 160
noHT, web-Stanford, 32, 0.093317, 1.74, 74.48, 256, 16, 160
noHT, web-Stanford, 32, 0.122669, 1.77, 57.59, 256, 16, 320
noHT, web-Stanford, 32, 0.098609, 1.75, 70.65, 256, 16, 320
noHT, web-Stanford, 32, 0.080317, 1.73, 85.72, 256, 16, 320
noHT, web-Stanford, 32, 0.119634, 1.79, 59.74, 256, 16, 640
noHT, web-Stanford, 32, 0.080437, 1.77, 87.78, 256, 16, 640
noHT, web-Stanford, 32, 0.114056, 1.78, 62.31, 256, 16, 640
noHT, web-Stanford, 32, 0.275174, 1.73, 25.11, 0, 64, 32
noHT, web-Stanford, 32, 0.258889, 1.72, 26.49, 0, 64, 32
noHT, web-Stanford, 32, 0.265079, 1.73, 25.97, 0, 64, 32
noHT, web-Stanford, 32, 0.229991, 1.75, 30.31, 0, 64, 160
noHT, web-Stanford, 32, 0.243534, 1.79, 29.24, 0, 64, 160
noHT, web-Stanford, 32, 0.229443, 1.75, 30.37, 0, 64, 160
noHT, web-Stanford, 32, 0.233819, 1.79, 30.45, 0, 64, 320
noHT, web-Stanford, 32, 0.228995, 1.79, 31.07, 0, 64, 320
noHT, web-Stanford, 32, 0.223611, 1.76, 31.44, 0, 64, 320
noHT, web-Stanford, 32, 0.233716, 1.79, 30.47, 0, 64, 640
noHT, web-Stanford, 32, 0.226488, 1.77, 31.22, 0, 64, 640
noHT, web-Stanford, 32, 0.235637, 1.79, 30.35, 0, 64, 640
noHT, web-Stanford, 32, 0.208318, 1.75, 33.44, 4, 64, 32
noHT, web-Stanford, 32, 0.241568, 1.72, 28.34, 4, 64, 32
noHT, web-Stanford, 32, 0.263741, 1.73, 26.08, 4, 64, 32
noHT, web-Stanford, 32, 0.201158, 1.79, 35.37, 4, 64, 160
noHT, web-Stanford, 32, 0.178292, 1.79, 40.10, 4, 64, 160
noHT, web-Stanford, 32, 0.223968, 1.75, 31.17, 4, 64, 160
noHT, web-Stanford, 32, 0.186199, 1.78, 38.18, 4, 64, 320
noHT, web-Stanford, 32, 0.208286, 1.79, 34.20, 4, 64, 320
noHT, web-Stanford, 32, 0.221278, 1.75, 31.55, 4, 64, 320
noHT, web-Stanford, 32, 0.226870, 1.76, 30.95, 4, 64, 640
noHT, web-Stanford, 32, 0.189627, 1.79, 37.68, 4, 64, 640
noHT, web-Stanford, 32, 0.237297, 1.79, 29.99, 4, 64, 640
noHT, web-Stanford, 32, 0.234268, 1.73, 29.40, 16, 64, 32
noHT, web-Stanford, 32, 0.263267, 1.77, 26.78, 16, 64, 32
noHT, web-Stanford, 32, 0.238915, 1.72, 28.66, 16, 64, 32
noHT, web-Stanford, 32, 0.225487, 1.78, 31.44, 16, 64, 160
noHT, web-Stanford, 32, 0.219742, 1.76, 31.91, 16, 64, 160
noHT, web-Stanford, 32, 0.193080, 1.79, 36.85, 16, 64, 160
noHT, web-Stanford, 32, 0.188156, 1.80, 38.15, 16, 64, 320
noHT, web-Stanford, 32, 0.217868, 1.78, 32.57, 16, 64, 320
noHT, web-Stanford, 32, 0.219205, 1.76, 32.03, 16, 64, 320
noHT, web-Stanford, 32, 0.216900, 1.81, 33.32, 16, 64, 640
noHT, web-Stanford, 32, 0.213384, 1.77, 33.00, 16, 64, 640
noHT, web-Stanford, 32, 0.214766, 1.80, 33.47, 16, 64, 640
noHT, web-Stanford, 32, 0.213925, 1.73, 32.16, 64, 64, 32
noHT, web-Stanford, 32, 0.175510, 1.72, 39.01, 64, 64, 32
noHT, web-Stanford, 32, 0.176897, 1.73, 38.90, 64, 64, 32
noHT, web-Stanford, 32, 0.110906, 1.77, 63.62, 64, 64, 160
noHT, web-Stanford, 32, 0.106255, 1.76, 65.91, 64, 64, 160
noHT, web-Stanford, 32, 0.107882, 1.77, 65.52, 64, 64, 160
noHT, web-Stanford, 32, 0.109303, 1.82, 66.35, 64, 64, 320
noHT, web-Stanford, 32, 0.106139, 1.80, 67.43, 64, 64, 320
noHT, web-Stanford, 32, 0.106927, 1.79, 66.61, 64, 64, 320
noHT, web-Stanford, 32, 0.103285, 1.80, 69.59, 64, 64, 640
noHT, web-Stanford, 32, 0.095246, 1.79, 74.82, 64, 64, 640
noHT, web-Stanford, 32, 0.097751, 1.81, 73.78, 64, 64, 640
noHT, web-Stanford, 32, 0.117778, 1.74, 58.79, 256, 64, 32
noHT, web-Stanford, 32, 0.119261, 1.75, 58.60, 256, 64, 32
noHT, web-Stanford, 32, 0.119268, 1.74, 58.23, 256, 64, 32
noHT, web-Stanford, 32, 0.068559, 1.75, 101.58, 256, 64, 160
noHT, web-Stanford, 32, 0.092745, 1.77, 76.09, 256, 64, 160
noHT, web-Stanford, 32, 0.071068, 1.77, 99.18, 256, 64, 160
noHT, web-Stanford, 32, 0.102185, 1.75, 68.07, 256, 64, 320
noHT, web-Stanford, 32, 0.100022, 1.75, 69.73, 256, 64, 320
noHT, web-Stanford, 32, 0.070000, 1.78, 101.50, 256, 64, 320
noHT, web-Stanford, 32, 0.062758, 1.80, 114.40, 256, 64, 640
noHT, web-Stanford, 32, 0.067292, 1.78, 105.47, 256, 64, 640
noHT, web-Stanford, 32, 0.098838, 1.80, 72.40, 256, 64, 640
noHT, web-Stanford, 32, 0.253707, 1.74, 27.28, 0, 256, 32
noHT, web-Stanford, 32, 0.254217, 1.73, 27.05, 0, 256, 32
noHT, web-Stanford, 32, 0.251613, 1.74, 27.48, 0, 256, 32
noHT, web-Stanford, 32, 0.223663, 1.80, 31.99, 0, 256, 160
noHT, web-Stanford, 32, 0.224058, 1.77, 31.47, 0, 256, 160
noHT, web-Stanford, 32, 0.223283, 1.76, 31.45, 0, 256, 160
noHT, web-Stanford, 32, 0.220133, 1.75, 31.73, 0, 256, 320
noHT, web-Stanford, 32, 0.216777, 1.78, 32.68, 0, 256, 320
noHT, web-Stanford, 32, 0.221309, 1.80, 32.35, 0, 256, 320
noHT, web-Stanford, 32, 0.218482, 1.81, 33.04, 0, 256, 640
noHT, web-Stanford, 32, 0.256377, 1.79, 27.80, 0, 256, 640
noHT, web-Stanford, 32, 0.224674, 1.77, 31.45, 0, 256, 640
noHT, web-Stanford, 32, 0.221032, 1.74, 31.43, 4, 256, 32
noHT, web-Stanford, 32, 0.251464, 1.71, 27.17, 4, 256, 32
noHT, web-Stanford, 32, 0.250643, 1.74, 27.61, 4, 256, 32
noHT, web-Stanford, 32, 0.172677, 1.79, 41.31, 4, 256, 160
noHT, web-Stanford, 32, 0.226720, 1.77, 31.18, 4, 256, 160
noHT, web-Stanford, 32, 0.207324, 1.79, 34.41, 4, 256, 160
noHT, web-Stanford, 32, 0.210527, 1.79, 33.81, 4, 256, 320
noHT, web-Stanford, 32, 0.213932, 1.78, 33.15, 4, 256, 320
noHT, web-Stanford, 32, 0.216624, 1.80, 33.03, 4, 256, 320
noHT, web-Stanford, 32, 0.186779, 1.78, 37.94, 4, 256, 640
noHT, web-Stanford, 32, 0.184035, 1.80, 39.01, 4, 256, 640
noHT, web-Stanford, 32, 0.165360, 1.79, 43.13, 4, 256, 640
noHT, web-Stanford, 32, 0.259086, 1.76, 27.01, 16, 256, 32
noHT, web-Stanford, 32, 0.175020, 1.75, 39.75, 16, 256, 32
noHT, web-Stanford, 32, 0.224153, 1.72, 30.55, 16, 256, 32
noHT, web-Stanford, 32, 0.134706, 1.78, 52.72, 16, 256, 160
noHT, web-Stanford, 32, 0.165179, 1.77, 42.64, 16, 256, 160
noHT, web-Stanford, 32, 0.152406, 1.80, 47.00, 16, 256, 160
noHT, web-Stanford, 32, 0.192680, 1.79, 37.00, 16, 256, 320
noHT, web-Stanford, 32, 0.144564, 1.77, 48.76, 16, 256, 320
noHT, web-Stanford, 32, 0.162771, 1.78, 43.46, 16, 256, 320
noHT, web-Stanford, 32, 0.224556, 1.79, 31.74, 16, 256, 640
noHT, web-Stanford, 32, 0.212227, 1.81, 33.93, 16, 256, 640
noHT, web-Stanford, 32, 0.214568, 1.81, 33.61, 16, 256, 640
noHT, web-Stanford, 32, 0.135254, 1.73, 51.02, 64, 256, 32
noHT, web-Stanford, 32, 0.244819, 1.73, 28.21, 64, 256, 32
noHT, web-Stanford, 32, 0.209971, 1.71, 32.52, 64, 256, 32
noHT, web-Stanford, 32, 0.107896, 1.80, 66.44, 64, 256, 160
noHT, web-Stanford, 32, 0.103037, 1.78, 68.77, 64, 256, 160
noHT, web-Stanford, 32, 0.103064, 1.77, 68.30, 64, 256, 160
noHT, web-Stanford, 32, 0.099596, 1.80, 72.22, 64, 256, 320
noHT, web-Stanford, 32, 0.100917, 1.79, 70.53, 64, 256, 320
noHT, web-Stanford, 32, 0.102537, 1.77, 68.66, 64, 256, 320
noHT, web-Stanford, 32, 0.099176, 1.82, 73.23, 64, 256, 640
noHT, web-Stanford, 32, 0.103548, 1.81, 69.53, 64, 256, 640
noHT, web-Stanford, 32, 0.103307, 1.79, 69.19, 64, 256, 640
noHT, web-Stanford, 32, 0.109957, 1.74, 62.89, 256, 256, 32
noHT, web-Stanford, 32, 0.115699, 1.75, 60.18, 256, 256, 32
noHT, web-Stanford, 32, 0.113415, 1.76, 61.78, 256, 256, 32
noHT, web-Stanford, 32, 0.099026, 1.78, 71.71, 256, 256, 160
noHT, web-Stanford, 32, 0.076451, 1.83, 95.40, 256, 256, 160
noHT, web-Stanford, 32, 0.063558, 1.78, 111.64, 256, 256, 160
noHT, web-Stanford, 32, 0.210188, 1.79, 34.00, 256, 256, 320
noHT, web-Stanford, 32, 0.141073, 1.77, 50.08, 256, 256, 320
noHT, web-Stanford, 32, 0.087846, 1.78, 80.76, 256, 256, 320
noHT, web-Stanford, 32, 0.101085, 1.78, 70.35, 256, 256, 640
noHT, web-Stanford, 32, 0.084903, 1.76, 82.42, 256, 256, 640
noHT, web-Stanford, 32, 0.097569, 1.79, 73.18, 256, 256, 640
noHT, web-Stanford, 32, 0.283377, 1.77, 24.82, 0, 1024, 32
noHT, web-Stanford, 32, 0.267253, 1.72, 25.65, 0, 1024, 32
noHT, web-Stanford, 32, 0.263325, 1.73, 26.18, 0, 1024, 32
noHT, web-Stanford, 32, 0.219749, 1.78, 32.21, 0, 1024, 160
noHT, web-Stanford, 32, 0.247492, 1.78, 28.64, 0, 1024, 160
noHT, web-Stanford, 32, 0.224240, 1.77, 31.43, 0, 1024, 160
noHT, web-Stanford, 32, 0.234244, 1.78, 30.24, 0, 1024, 320
noHT, web-Stanford, 32, 0.222715, 1.77, 31.71, 0, 1024, 320
noHT, web-Stanford, 32, 0.232254, 1.80, 30.87, 0, 1024, 320
noHT, web-Stanford, 32, 0.225037, 1.76, 31.26, 0, 1024, 640
noHT, web-Stanford, 32, 0.228250, 1.78, 31.04, 0, 1024, 640
noHT, web-Stanford, 32, 0.217342, 1.79, 32.87, 0, 1024, 640
noHT, web-Stanford, 32, 0.257815, 1.75, 26.98, 4, 1024, 32
noHT, web-Stanford, 32, 0.239872, 1.73, 28.66, 4, 1024, 32
noHT, web-Stanford, 32, 0.214758, 1.75, 32.42, 4, 1024, 32
noHT, web-Stanford, 32, 0.186573, 1.78, 38.00, 4, 1024, 160
noHT, web-Stanford, 32, 0.215890, 1.79, 32.99, 4, 1024, 160
noHT, web-Stanford, 32, 0.168544, 1.77, 41.95, 4, 1024, 160
noHT, web-Stanford, 32, 0.204189, 1.80, 35.09, 4, 1024, 320
noHT, web-Stanford, 32, 0.186195, 1.80, 38.46, 4, 1024, 320
noHT, web-Stanford, 32, 0.203604, 1.80, 35.24, 4, 1024, 320
noHT, web-Stanford, 32, 0.169983, 1.79, 42.03, 4, 1024, 640
noHT, web-Stanford, 32, 0.161446, 1.79, 44.25, 4, 1024, 640
noHT, web-Stanford, 32, 0.157225, 1.82, 46.01, 4, 1024, 640
noHT, web-Stanford, 32, 0.216090, 1.73, 31.82, 16, 1024, 32
noHT, web-Stanford, 32, 0.186004, 1.77, 38.01, 16, 1024, 32
noHT, web-Stanford, 32, 0.212012, 1.71, 32.17, 16, 1024, 32
noHT, web-Stanford, 32, 0.143319, 1.76, 48.89, 16, 1024, 160
noHT, web-Stanford, 32, 0.219084, 1.79, 32.63, 16, 1024, 160
noHT, web-Stanford, 32, 0.216985, 1.80, 33.15, 16, 1024, 160
noHT, web-Stanford, 32, 0.142499, 1.80, 50.42, 16, 1024, 320
noHT, web-Stanford, 32, 0.153692, 1.78, 46.21, 16, 1024, 320
noHT, web-Stanford, 32, 0.160430, 1.79, 44.48, 16, 1024, 320
noHT, web-Stanford, 32, 0.148819, 1.79, 47.95, 16, 1024, 640
noHT, web-Stanford, 32, 0.151960, 1.79, 46.97, 16, 1024, 640
noHT, web-Stanford, 32, 0.159709, 1.80, 44.94, 16, 1024, 640
noHT, web-Stanford, 32, 0.174900, 1.74, 39.69, 64, 1024, 32
noHT, web-Stanford, 32, 0.180738, 1.72, 37.96, 64, 1024, 32
noHT, web-Stanford, 32, 0.246644, 1.75, 28.29, 64, 1024, 32
noHT, web-Stanford, 32, 0.115620, 1.81, 62.33, 64, 1024, 160
noHT, web-Stanford, 32, 0.111244, 1.77, 63.43, 64, 1024, 160
noHT, web-Stanford, 32, 0.115109, 1.77, 61.25, 64, 1024, 160
noHT, web-Stanford, 32, 0.107391, 1.80, 66.90, 64, 1024, 320
noHT, web-Stanford, 32, 0.113859, 1.81, 63.25, 64, 1024, 320
noHT, web-Stanford, 32, 0.110044, 1.78, 64.49, 64, 1024, 320
noHT, web-Stanford, 32, 0.117811, 1.79, 60.44, 64, 1024, 640
noHT, web-Stanford, 32, 0.100060, 1.75, 69.83, 64, 1024, 640
noHT, web-Stanford, 32, 0.111398, 1.79, 64.14, 64, 1024, 640
noHT, web-Stanford, 32, 0.125243, 1.75, 55.66, 256, 1024, 32
noHT, web-Stanford, 32, 0.113222, 1.74, 61.31, 256, 1024, 32
noHT, web-Stanford, 32, 0.152066, 1.77, 46.33, 256, 1024, 32
noHT, web-Stanford, 32, 0.069087, 1.78, 102.61, 256, 1024, 160
noHT, web-Stanford, 32, 0.110382, 1.78, 64.36, 256, 1024, 160
noHT, web-Stanford, 32, 0.103140, 1.76, 67.96, 256, 1024, 160
noHT, web-Stanford, 32, 0.126751, 1.78, 56.01, 256, 1024, 320
noHT, web-Stanford, 32, 0.144962, 1.75, 48.10, 256, 1024, 320
noHT, web-Stanford, 32, 0.073052, 1.81, 98.86, 256, 1024, 320
noHT, web-Stanford, 32, 0.145383, 1.77, 48.48, 256, 1024, 640
noHT, web-Stanford, 32, 0.156747, 1.80, 45.78, 256, 1024, 640
noHT, web-Stanford, 32, 0.143956, 1.79, 49.42, 256, 1024, 640
noHT, web-Stanford, 64, 0.731983, 1.71, 9.33, 0, 1, 64
noHT, web-Stanford, 64, 0.619621, 1.72, 11.04, 0, 1, 64
noHT, web-Stanford, 64, 0.713475, 1.71, 9.57, 0, 1, 64
noHT, web-Stanford, 64, 0.691501, 1.77, 10.18, 0, 1, 320
noHT, web-Stanford, 64, 0.712626, 1.76, 9.85, 0, 1, 320
noHT, web-Stanford, 64, 0.704999, 1.77, 9.98, 0, 1, 320
noHT, web-Stanford, 64, 0.624362, 1.76, 11.22, 0, 1, 640
noHT, web-Stanford, 64, 0.558172, 1.77, 12.62, 0, 1, 640
noHT, web-Stanford, 64, 0.607994, 1.79, 11.73, 0, 1, 640
noHT, web-Stanford, 64, 0.526623, 1.77, 13.37, 0, 1, 1280
noHT, web-Stanford, 64, 0.519444, 1.79, 13.72, 0, 1, 1280
noHT, web-Stanford, 64, 0.538150, 1.78, 13.21, 0, 1, 1280
noHT, web-Stanford, 64, 0.516083, 1.72, 13.28, 4, 1, 64
noHT, web-Stanford, 64, 0.445282, 1.73, 15.45, 4, 1, 64
noHT, web-Stanford, 64, 0.486153, 1.70, 13.94, 4, 1, 64
noHT, web-Stanford, 64, 0.410377, 1.77, 17.16, 4, 1, 320
noHT, web-Stanford, 64, 0.421895, 1.76, 16.61, 4, 1, 320
noHT, web-Stanford, 64, 0.402907, 1.76, 17.40, 4, 1, 320
noHT, web-Stanford, 64, 0.394633, 1.77, 17.91, 4, 1, 640
noHT, web-Stanford, 64, 0.412101, 1.79, 17.29, 4, 1, 640
noHT, web-Stanford, 64, 0.407919, 1.78, 17.42, 4, 1, 640
noHT, web-Stanford, 64, 0.372610, 1.77, 18.90, 4, 1, 1280
noHT, web-Stanford, 64, 0.382429, 1.79, 18.61, 4, 1, 1280
noHT, web-Stanford, 64, 0.383134, 1.79, 18.59, 4, 1, 1280
noHT, web-Stanford, 64, 0.403340, 1.72, 17.03, 16, 1, 64
noHT, web-Stanford, 64, 0.406657, 1.72, 16.88, 16, 1, 64
noHT, web-Stanford, 64, 0.392549, 1.71, 17.37, 16, 1, 64
noHT, web-Stanford, 64, 0.322418, 1.73, 21.42, 16, 1, 320
noHT, web-Stanford, 64, 0.337854, 1.76, 20.74, 16, 1, 320
noHT, web-Stanford, 64, 0.354043, 1.73, 19.48, 16, 1, 320
noHT, web-Stanford, 64, 0.308102, 1.77, 22.94, 16, 1, 640
noHT, web-Stanford, 64, 0.288927, 1.78, 24.54, 16, 1, 640
noHT, web-Stanford, 64, 0.294556, 1.78, 24.13, 16, 1, 640
noHT, web-Stanford, 64, 0.271204, 1.77, 25.96, 16, 1, 1280
noHT, web-Stanford, 64, 0.285797, 1.76, 24.58, 16, 1, 1280
noHT, web-Stanford, 64, 0.267879, 1.78, 26.52, 16, 1, 1280
noHT, web-Stanford, 64, 0.370835, 1.74, 18.75, 64, 1, 64
noHT, web-Stanford, 64, 0.414409, 1.73, 16.68, 64, 1, 64
noHT, web-Stanford, 64, 0.393222, 1.72, 17.43, 64, 1, 64
noHT, web-Stanford, 64, 0.243994, 1.75, 28.58, 64, 1, 320
noHT, web-Stanford, 64, 0.229713, 1.75, 30.34, 64, 1, 320
noHT, web-Stanford, 64, 0.230035, 1.74, 30.07, 64, 1, 320
noHT, web-Stanford, 64, 0.273796, 1.75, 25.40, 64, 1, 640
noHT, web-Stanford, 64, 0.279210, 1.74, 24.88, 64, 1, 640
noHT, web-Stanford, 64, 0.271404, 1.76, 25.79, 64, 1, 640
noHT, web-Stanford, 64, 0.266308, 1.76, 26.35, 64, 1, 1280
noHT, web-Stanford, 64, 0.255809, 1.76, 27.38, 64, 1, 1280
noHT, web-Stanford, 64, 0.262849, 1.77, 26.89, 64, 1, 1280
noHT, web-Stanford, 64, 0.366346, 1.75, 18.99, 256, 1, 64
noHT, web-Stanford, 64, 0.342430, 1.73, 20.17, 256, 1, 64
noHT, web-Stanford, 64, 0.390639, 1.72, 17.51, 256, 1, 64
noHT, web-Stanford, 64, 0.209461, 1.74, 33.17, 256, 1, 320
noHT, web-Stanford, 64, 0.233710, 1.74, 29.63, 256, 1, 320
noHT, web-Stanford, 64, 0.207764, 1.72, 33.08, 256, 1, 320
noHT, web-Stanford, 64, 0.187492, 1.75, 37.21, 256, 1, 640
noHT, web-Stanford, 64, 0.174511, 1.73, 39.54, 256, 1, 640
noHT, web-Stanford, 64, 0.191913, 1.73, 35.88, 256, 1, 640
noHT, web-Stanford, 64, 0.159273, 1.77, 44.16, 256, 1, 1280
noHT, web-Stanford, 64, 0.178725, 1.77, 39.49, 256, 1, 1280
noHT, web-Stanford, 64, 0.171548, 1.77, 41.20, 256, 1, 1280
noHT, web-Stanford, 64, 0.565498, 1.76, 12.43, 0, 16, 64
noHT, web-Stanford, 64, 0.540154, 1.73, 12.78, 0, 16, 64
noHT, web-Stanford, 64, 0.539617, 1.73, 12.76, 0, 16, 64
noHT, web-Stanford, 64, 0.484895, 1.77, 14.51, 0, 16, 320
noHT, web-Stanford, 64, 0.475950, 1.76, 14.70, 0, 16, 320
noHT, web-Stanford, 64, 0.541516, 1.77, 13.02, 0, 16, 320
noHT, web-Stanford, 64, 0.479382, 1.80, 14.95, 0, 16, 640
noHT, web-Stanford, 64, 0.478413, 1.79, 14.93, 0, 16, 640
noHT, web-Stanford, 64, 0.492086, 1.75, 14.18, 0, 16, 640
noHT, web-Stanford, 64, 0.462957, 1.78, 15.33, 0, 16, 1280
noHT, web-Stanford, 64, 0.464526, 1.76, 15.13, 0, 16, 1280
noHT, web-Stanford, 64, 0.463221, 1.80, 15.52, 0, 16, 1280
noHT, web-Stanford, 64, 0.404172, 1.73, 17.09, 4, 16, 64
noHT, web-Stanford, 64, 0.402877, 1.71, 16.94, 4, 16, 64
noHT, web-Stanford, 64, 0.390257, 1.76, 17.93, 4, 16, 64
noHT, web-Stanford, 64, 0.391990, 1.77, 18.04, 4, 16, 320
noHT, web-Stanford, 64, 0.359854, 1.78, 19.69, 4, 16, 320
noHT, web-Stanford, 64, 0.322080, 1.77, 21.88, 4, 16, 320
noHT, web-Stanford, 64, 0.325507, 1.80, 22.01, 4, 16, 640
noHT, web-Stanford, 64, 0.348782, 1.78, 20.28, 4, 16, 640
noHT, web-Stanford, 64, 0.337883, 1.79, 21.17, 4, 16, 640
noHT, web-Stanford, 64, 0.355983, 1.77, 19.80, 4, 16, 1280
noHT, web-Stanford, 64, 0.407310, 1.79, 17.49, 4, 16, 1280
noHT, web-Stanford, 64, 0.372877, 1.79, 19.13, 4, 16, 1280
noHT, web-Stanford, 64, 0.295589, 1.74, 23.48, 16, 16, 64
noHT, web-Stanford, 64, 0.303809, 1.73, 22.69, 16, 16, 64
noHT, web-Stanford, 64, 0.300728, 1.72, 22.81, 16, 16, 64
noHT, web-Stanford, 64, 0.250797, 1.77, 28.11, 16, 16, 320
noHT, web-Stanford, 64, 0.311210, 1.74, 22.23, 16, 16, 320
noHT, web-Stanford, 64, 0.307719, 1.78, 23.01, 16, 16, 320
noHT, web-Stanford, 64, 0.308541, 1.79, 23.06, 16, 16, 640
noHT, web-Stanford, 64, 0.329139, 1.75, 21.22, 16, 16, 640
noHT, web-Stanford, 64, 0.273971, 1.77, 25.78, 16, 16, 640
noHT, web-Stanford, 64, 0.284885, 1.80, 25.16, 16, 16, 1280
noHT, web-Stanford, 64, 0.317655, 1.79, 22.43, 16, 16, 1280
noHT, web-Stanford, 64, 0.252932, 1.78, 28.08, 16, 16, 1280
noHT, web-Stanford, 64, 0.244695, 1.73, 28.12, 64, 16, 64
noHT, web-Stanford, 64, 0.269329, 1.71, 25.37, 64, 16, 64
noHT, web-Stanford, 64, 0.233135, 1.73, 29.61, 64, 16, 64
noHT, web-Stanford, 64, 0.218515, 1.78, 32.48, 64, 16, 320
noHT, web-Stanford, 64, 0.217301, 1.77, 32.49, 64, 16, 320
noHT, web-Stanford, 64, 0.216261, 1.74, 32.07, 64, 16, 320
noHT, web-Stanford, 64, 0.202620, 1.76, 34.68, 64, 16, 640
noHT, web-Stanford, 64, 0.200340, 1.79, 35.62, 64, 16, 640
noHT, web-Stanford, 64, 0.194990, 1.79, 36.54, 64, 16, 640
noHT, web-Stanford, 64, 0.201020, 1.79, 35.58, 64, 16, 1280
noHT, web-Stanford, 64, 0.188390, 1.81, 38.33, 64, 16, 1280
noHT, web-Stanford, 64, 0.193908, 1.81, 37.14, 64, 16, 1280
noHT, web-Stanford, 64, 0.216537, 1.73, 31.81, 256, 16, 64
noHT, web-Stanford, 64, 0.221498, 1.74, 31.28, 256, 16, 64
noHT, web-Stanford, 64, 0.223017, 1.73, 30.87, 256, 16, 64
noHT, web-Stanford, 64, 0.126787, 1.80, 56.62, 256, 16, 320
noHT, web-Stanford, 64, 0.131996, 1.79, 54.07, 256, 16, 320
noHT, web-Stanford, 64, 0.200841, 1.74, 34.52, 256, 16, 320
noHT, web-Stanford, 64, 0.101582, 1.77, 69.26, 256, 16, 640
noHT, web-Stanford, 64, 0.194892, 1.80, 36.86, 256, 16, 640
noHT, web-Stanford, 64, 0.206935, 1.79, 34.47, 256, 16, 640
noHT, web-Stanford, 64, 0.107116, 1.80, 66.85, 256, 16, 1280
noHT, web-Stanford, 64, 0.180668, 1.80, 39.68, 256, 16, 1280
noHT, web-Stanford, 64, 0.114077, 1.79, 62.69, 256, 16, 1280
noHT, web-Stanford, 64, 0.635093, 1.76, 11.03, 0, 64, 64
noHT, web-Stanford, 64, 0.530147, 1.76, 13.26, 0, 64, 64
noHT, web-Stanford, 64, 0.534873, 1.75, 13.04, 0, 64, 64
noHT, web-Stanford, 64, 0.468699, 1.79, 15.26, 0, 64, 320
noHT, web-Stanford, 64, 0.467393, 1.77, 15.12, 0, 64, 320
noHT, web-Stanford, 64, 0.461460, 1.79, 15.44, 0, 64, 320
noHT, web-Stanford, 64, 0.457235, 1.77, 15.44, 0, 64, 640
noHT, web-Stanford, 64, 0.451231, 1.79, 15.83, 0, 64, 640
noHT, web-Stanford, 64, 0.531036, 1.77, 13.27, 0, 64, 640
noHT, web-Stanford, 64, 0.505603, 1.80, 14.15, 0, 64, 1280
noHT, web-Stanford, 64, 0.497399, 1.81, 14.49, 0, 64, 1280
noHT, web-Stanford, 64, 0.488205, 1.80, 14.67, 0, 64, 1280
noHT, web-Stanford, 64, 0.544444, 1.72, 12.56, 4, 64, 64
noHT, web-Stanford, 64, 0.487298, 1.72, 14.08, 4, 64, 64
noHT, web-Stanford, 64, 0.441030, 1.73, 15.62, 4, 64, 64
noHT, web-Stanford, 64, 0.482489, 1.78, 14.72, 4, 64, 320
noHT, web-Stanford, 64, 0.325878, 1.79, 21.89, 4, 64, 320
noHT, web-Stanford, 64, 0.322684, 1.80, 22.29, 4, 64, 320
noHT, web-Stanford, 64, 0.448022, 1.79, 15.96, 4, 64, 640
noHT, web-Stanford, 64, 0.352231, 1.76, 19.96, 4, 64, 640
noHT, web-Stanford, 64, 0.321101, 1.77, 22.01, 4, 64, 640
noHT, web-Stanford, 64, 0.402840, 1.77, 17.54, 4, 64, 1280
noHT, web-Stanford, 64, 0.309157, 1.80, 23.23, 4, 64, 1280
noHT, web-Stanford, 64, 0.405214, 1.78, 17.49, 4, 64, 1280
noHT, web-Stanford, 64, 0.346025, 1.76, 20.30, 16, 64, 64
noHT, web-Stanford, 64, 0.335927, 1.74, 20.67, 16, 64, 64
noHT, web-Stanford, 64, 0.343310, 1.78, 20.67, 16, 64, 64
noHT, web-Stanford, 64, 0.288261, 1.77, 24.44, 16, 64, 320
noHT, web-Stanford, 64, 0.307557, 1.81, 23.42, 16, 64, 320
noHT, web-Stanford, 64, 0.299018, 1.78, 23.72, 16, 64, 320
noHT, web-Stanford, 64, 0.268873, 1.80, 26.71, 16, 64, 640
noHT, web-Stanford, 64, 0.320223, 1.81, 22.51, 16, 64, 640
noHT, web-Stanford, 64, 0.257869, 1.80, 27.82, 16, 64, 640
noHT, web-Stanford, 64, 0.288880, 1.78, 24.58, 16, 64, 1280
noHT, web-Stanford, 64, 0.289835, 1.80, 24.71, 16, 64, 1280
noHT, web-Stanford, 64, 0.256181, 1.80, 27.94, 16, 64, 1280
noHT, web-Stanford, 64, 0.254761, 1.76, 27.46, 64, 64, 64
noHT, web-Stanford, 64, 0.277801, 1.73, 24.76, 64, 64, 64
noHT, web-Stanford, 64, 0.263697, 1.75, 26.50, 64, 64, 64
noHT, web-Stanford, 64, 0.204531, 1.78, 34.59, 64, 64, 320
noHT, web-Stanford, 64, 0.201810, 1.82, 35.90, 64, 64, 320
noHT, web-Stanford, 64, 0.201406, 1.77, 34.95, 64, 64, 320
noHT, web-Stanford, 64, 0.185593, 1.83, 39.24, 64, 64, 640
noHT, web-Stanford, 64, 0.193524, 1.77, 36.44, 64, 64, 640
noHT, web-Stanford, 64, 0.180562, 1.79, 39.56, 64, 64, 640
noHT, web-Stanford, 64, 0.179801, 1.82, 40.37, 64, 64, 1280
noHT, web-Stanford, 64, 0.178626, 1.80, 40.16, 64, 64, 1280
